,t,x,V,x_run,T_run,T_cal,baseline,Tin,Tout,t_start
0,1682690741.2033367,99.98664306640624,9.349999999999333e-05,99.80357712101167,-78.00279909450087,50.4009536048306,-0.002093499999999995,110.42374420166016,53.244395526460785,1682690766.0
1,1682690741.2042046,99.98664306640624,-0.00040634016577061624,99.78701494402861,-77.99922223569045,50.401019892512146,-0.002093659834229386,,,
2,1682690741.2085304,99.98664306640624,-0.00028118033154123957,99.76732198432548,-77.99446357185838,50.40106576243553,-0.0020938196684587764,,,
3,1682690741.2119048,99.98664306640624,0.0015939795026881668,99.7471905526445,-77.98893417709372,50.40080573102696,-0.0020939795026881673,,,
4,1682690741.2159686,99.98664306640624,0.0009691393369175706,99.72966443329746,-77.98250559073732,50.4006476319633,-0.0020941393369175577,,,
5,1682690741.220011,99.98664306640624,0.0009692991711469615,99.71283778115317,-77.9747667386592,50.40048950682532,-0.0020942991711469486,,,
6,1682690741.2232993,99.98664306640624,-0.0005305409946236494,99.69315526125902,-77.96648838485649,50.40057605581915,-0.002094459005376339,,,
7,1682690741.2273757,99.98664306640624,-0.0004053811603942723,99.67743870880466,-77.33712545830625,50.40064218705482,-0.00209461883960573,,,
8,1682690741.231038,99.98425542228202,-0.00028022132616489564,99.65163383941787,-75.39075003980719,50.40068790053233,-0.0020947786738351203,,,
9,1682690741.2346654,99.97724275477118,9.493850806450944e-05,99.63866684148753,-75.37993531749191,50.400672412884006,-0.0020949385080645112,,,
10,1682690741.2387347,99.96937551347536,-0.0006549016577060726,99.61817653815423,-75.36797755247092,50.40077924926442,-0.002095098342293902,,,
11,1682690741.2419786,99.96310402970039,-0.0006547418234766822,99.60184905851833,-75.35547313130007,50.400886059570524,-0.0020952581765232925,,,
12,1682690741.2464461,99.95446702668883,-0.0010295819892473055,99.58061398033163,-75.34259600034672,50.40105401885384,-0.0020954180107526834,,,
13,1682690741.249855,99.94787657578377,-0.0011544221550179013,99.56201499735869,-75.32897341773577,50.401242343746695,-0.002095577844982074,,,
14,1682690741.2539277,99.94000288139571,0.0008457376792114914,99.54468369074648,-75.31470478133015,50.401104375623746,-0.0020957376792114647,,,
15,1682690741.2571762,99.93372263985272,-0.0005291024865591333,99.52417899562857,-75.29934280110001,50.401190689948756,-0.002095897513440855,,,
16,1682690741.2624686,99.92151049306868,-0.0005289426523297424,99.50358555117226,-75.48206783915317,50.401276978199455,-0.002096057347670246,,,
17,1682690741.2650564,99.91235883187005,-0.0007787828181003795,99.48534784209382,-75.85093360633185,50.401404023743524,-0.002096217181899637,,,
18,1682690741.2691243,99.897972831928,-0.0016536229838709482,99.468312017934,-75.83347399272081,50.401673785000185,-0.0020963770161290273,,,
19,1682690741.2724097,99.88635408387964,-0.0019034631496415854,99.44812251343723,-75.81531322007599,50.401984303550215,-0.002096536850358418,,,
20,1682690741.2764902,99.8719233964451,-0.0035283033154121825,99.42767357410519,-75.79660154363744,50.40255988791589,-0.0020966966845878086,,,
21,1682690741.2800918,99.85918661792414,-0.005778143481182794,99.4095333667934,-75.77721375079716,50.403502496516424,-0.0020968565188171995,,,
22,1682690741.283519,99.8470661895355,-0.00915298364695342,99.39235949473958,-75.7574753945039,50.40499565450641,-0.00209701635304659,,,
23,1682690741.2875965,99.83264646318402,-0.012902823812724033,99.37200814098779,-75.73733638948767,50.40710053693736,-0.002097176187275981,,,
