,t,x,V,x_run,T_run,T_cal,baseline,Tin,Tout,t_start
0,1682699572.697369,99.99026611328125,0.0011831249999999947,99.81763894619704,-75.02984393220888,47.95703963125454,-0.0016831249999999952,110.3053970336914,51.04606602918496,1682699598.0
1,1682699572.6996834,99.99026611328125,-0.0013168216141168116,99.80012465933866,-75.0269077062419,47.95727867452987,-0.001683178385883191,,,
2,1682699572.7026832,99.99026611328125,5.8231771766399654e-05,99.78059568698842,-75.02326695203695,47.95726810368769,-0.0016832317717663872,,,
3,1682699572.7059965,99.99026611328125,0.0019332851576495831,99.76496816908278,-75.01871291742447,47.95691715348209,-0.0016832851576495831,,,
4,1682699572.7100563,99.99026611328125,-0.0005666614564671952,99.74738649761896,-75.01334997850016,47.957020019815005,-0.001683338543532779,,,
5,1682699572.7141185,99.99026611328125,0.0008083919294159605,99.72589195059096,-75.00712594716738,47.95687327203043,-0.0016833919294159752,,,
6,1682699572.7173584,99.99026611328125,0.0009334453152991982,99.71030440660381,-75.00009301159592,47.9567038232432,-0.001683445315299171,,,
7,1682699572.721,99.98881292597825,-0.0005665012988176072,99.6903482843817,-74.26100072691123,47.95680666050263,-0.001683498701182367,,,
8,1682699572.7252982,99.98123027454595,0.0009335520870655902,99.67256579884932,-71.8341516005285,47.95663719233307,-0.0016835520870655631,,,
9,1682699572.7285402,99.97551089945297,0.0004336054729487857,99.65554377963329,-71.8250892683712,47.95655847971828,-0.001683605472948759,,,
10,1682699572.7326024,99.96834464611908,-0.00019134114116806057,99.63405941149406,-71.81515201452194,47.956593213969754,-0.001683658858831955,,,
11,1682699572.7370458,99.96050584676566,0.000558712244715164,99.61777893142585,-71.80468981199576,47.956491790661154,-0.001683712244715151,,,
12,1682699572.7404623,99.95447858944235,-0.0020662343694016283,99.59151628530526,-71.79415262596247,47.956866875202564,-0.001683765630598347,,,
13,1682699572.7437143,99.94874154897549,-0.00044118098351844507,99.57684048641542,-71.7827405182621,47.95694696300351,-0.001683819016481543,,,
14,1682699572.7477772,99.94157403382918,0.000558872402364752,99.55955141773138,-71.77027850244757,47.95684551062141,-0.001683872402364739,,,
15,1682699572.7521603,99.93248764901975,-0.0009410742117520535,99.53913286309398,-71.67175921688313,47.95701634428597,-0.001683925788247935,,,
16,1682699572.7555919,99.92086108906584,-0.0008160208258688713,99.51683519106294,-71.28669195373944,47.95716447694787,-0.001683979174131131,,,
17,1682699572.758835,99.90987268532423,-0.000440967439985661,99.50384843703817,-71.2722475247336,47.95724452598415,-0.001684032560014327,,,
18,1682699572.7628968,99.8961111293335,-0.001440914054102466,99.48077127268927,-71.25760439293359,47.957506095821145,-0.001684085945897523,,,
19,1682699572.7681549,99.87829606970567,-0.0018158606682192842,99.46440585095073,-71.24216641796046,47.957835729901426,-0.0016841393317807189,,,
20,1682699572.770742,99.86953071140235,-0.003940807282336076,99.4480668250537,-71.22625650913129,47.95855110658578,-0.001684192717663915,,,
21,1682699572.7739851,99.85854230766074,-0.005565753896452896,99.42563275938895,-71.20965111383741,47.95956146062827,-0.001684246103547111,,,
22,1682699572.7780447,99.84478802180406,-0.008565700510569702,99.40847426259401,-71.19235023208388,47.961116396455225,-0.0016842994894303068,,,
23,1682699572.782115,99.83099738527707,-0.01306564712468651,99.38779312076797,-71.17495000421232,47.96348820980446,-0.001684352875313503,,,
24,1682699572.7857392,99.81763894619704,-0.014065593738803315,99.37176964515812,-71.3376612707527,47.966041543954404,-0.0016844062611966989,,,
25,1682699572.7893953,99.80012465933866,-0.017440540352920107,99.34318490278278,-72.42270231104959,47.96920753382327,-0.0016844596470798948,,,
26,1682699572.793472,99.78059568698842,-0.021815486967036904,99.33356462386082,-72.40304063670231,47.97316770990293,-0.001684513032963091,,,
27,1682699572.7967343,99.76496816908278,-0.025690433581153724,99.31180320645376,-72.38287321574104,47.97783130694745,-0.0016845664188462868,,,
28,1682699572.8004045,99.74738649761896,-0.029815380195270517,99.29574465927864,-72.36225062389771,47.983243707579796,-0.0016846198047294828,,,
29,1682699572.8048916,99.72589195059096,-0.033690326809387314,99.26940821764335,-72.34102113408078,47.989359529177,-0.0016846731906126789,,,
30,1682699572.8081455,99.71030440660381,-0.03744027342350412,99.2565635012437,-72.31946291259446,47.996156080427575,-0.0016847265764958748,,,
31,1682699572.8123114,99.6903482843817,-0.04181522003762094,99.24049670441129,-72.29755067188388,48.00374681788895,-0.0016847799623790707,,,
32,1682699572.8159873,99.67256579884932,-0.045315166651737744,99.220389932552,-72.09491276414887,48.01197290238073,-0.0016848333482622668,,,
33,1682699572.8193915,99.65554377963329,-0.04969011326585454,99.19441784699477,-71.12879459279041,48.0209931730833,-0.0016848867341454628,,,
34,1682699572.823688,99.63405941149406,-0.052315059879971336,99.17678538900527,-71.1056296163021,48.03048995163588,-0.0016849401200286587,,,
35,1682699572.8269439,99.61777893142585,-0.05269000649408815,99.16461661071325,-71.08179248799237,48.040054794431754,-0.0016849935059118548,,,
36,1682699572.832196,99.59151628530526,-0.05706495310820495,99.14418168248456,-71.05775621098788,48.050413823438426,-0.0016850468917950507,,,
