t,Tin,Tin_amb,Tout,T4,T5,T6,T7,T8,note,Tset,flowrate,duty
2023-07-26 11:48:21,23.219446182250977,21.511473028083028,23.184428236747838,24.915754730095898,24.48810696785756,24.23755537769426,23.871562911871163,23.125902733668884,,,,
2023-07-26 11:48:22,23.219600677490234,21.52279334646975,23.17723825748966,24.915907948001287,24.508143971804103,24.219279640478913,23.879604731716043,23.129743359766643,,,,
2023-07-26 11:48:23,23.217988967895508,21.549078790032453,23.175631074460668,24.916137774859372,24.554091462963846,24.234252142314233,23.899538808630343,23.135505254768457,,,,
2023-07-26 11:48:24,23.22356414794922,21.5826345522727,23.19220818254123,24.919889698317593,24.60382962729464,24.22693879064579,23.911414732986188,23.13740549485864,,,,
2023-07-26 11:48:25,23.220056533813477,21.60514012473951,23.18871025192277,24.923756535204856,24.631833225345776,24.234481400987224,23.931291645402986,23.1449529273295,,,,
2023-07-26 11:48:26,23.212831497192383,21.620165064108427,23.18884347017266,24.92019804935219,24.659795620427655,24.227244468876446,23.93143455664674,23.141399057784582,,,,
2023-07-26 11:48:27,23.224002838134766,21.642630117283243,23.18897478530469,24.920330199795586,24.683783989125324,24.234746958950108,23.939451877421263,23.148908256048397,,,,
2023-07-26 11:48:28,23.216644287109375,21.661240049248466,23.18897478530469,24.916635733051887,24.699680094662185,24.231061625781763,23.951266554101213,23.148908256048397,,,,
2023-07-26 11:48:29,23.220495223999023,21.672581592026237,23.185476854686232,24.924197036682852,24.727683692713317,24.238606146612142,23.955388522688878,23.149080309980103,,,,
2023-07-26 11:48:30,23.216968536376953,21.687621967315913,23.18929831534013,24.920653872620722,24.747716576362933,24.231386408901834,23.963428300944564,23.145543645828358,,,,
2023-07-26 11:48:31,23.213441848754883,21.710110174371867,23.193123582229738,24.92450347249363,24.779675659462118,24.227853914848815,23.97146807920025,23.142010805097318,,,,
2023-07-26 11:48:32,23.220867156982422,21.743674619317545,23.189517173893517,24.928264972070938,24.811539975732025,24.237134114882636,23.98729243706206,23.154984627403167,,,,
2023-07-26 11:48:33,23.210067749023438,21.766248688682722,23.18975506362546,24.92111544156071,24.843591765512024,24.23921750307345,23.987549677300816,23.138628989484108,,,,
2023-07-26 11:48:34,23.206388473510742,21.784858620647945,23.17874362371338,24.924809908304407,24.85551384466467,24.235532169905106,23.999364353980766,23.153379746562415,,,,
2023-07-26 11:48:35,23.210220336914062,21.79989899593762,23.189907313053897,24.917574192722395,24.875548788462748,24.231997765363147,24.007402090647254,23.153532683390598,,,,
2023-07-26 11:48:36,23.214054107666016,21.822387202993575,23.193732579943507,24.921423792595306,24.899559818793502,24.232152514967414,24.015445952081333,23.157373309488356,,,,
2023-07-26 11:48:37,23.214187622070312,21.833688226479353,23.19019278073223,24.9215559430387,24.91957210095849,24.221228339199346,24.019525047295872,23.15750712921302,,,,
2023-07-26 11:48:38,23.214359283447266,21.859915785339204,23.194037078800392,24.91434129491868,24.94360167262541,24.228772860029725,24.02758524144352,23.161366872414302,,,,
2023-07-26 11:48:39,23.21068000793457,21.874803730911385,23.201379307487013,24.918033846438565,24.955523751778053,24.23614352636642,24.031523467003506,23.161366872414302,,,,
2023-07-26 11:48:40,23.214509963989258,21.901013924360385,23.197860442572143,24.921881531087656,24.971584669191916,24.22892378865611,24.027748568579238,23.154144430703333,,,,
2023-07-26 11:48:41,23.205388069152832,21.92156009963583,23.196099106996854,24.92010994905659,25.011407338972568,24.23821354113464,24.041613000812443,23.163439166436188,,,,
2023-07-26 11:48:42,23.210983276367188,21.94210820440137,23.19801078888273,24.922032833769226,25.027385850447928,24.23644729410813,24.055477433045645,23.172733902169046,,,,
2023-07-26 11:48:43,23.207435607910156,21.957131214280196,23.19814400713262,24.918474347916558,25.04740019276138,24.2328956951657,24.063498836998562,23.165492343354554,,,,
2023-07-26 11:48:44,23.204082489013672,21.983515061837736,23.198469440285912,24.922494402709212,25.051724444384227,24.23322238877471,24.055969456041996,23.16213155655522,,,,
2023-07-26 11:48:45,23.200557708740234,21.98739140743837,23.194950575371045,24.911566135607316,25.079707440950735,24.23337522789004,24.067947459857663,23.16597409436333,,,,
2023-07-26 11:48:46,23.204235076904297,22.013445312189685,23.198621689714354,24.92264953583842,25.099579633020273,24.237060561058385,24.075823910977633,23.17703525046171,,,,
2023-07-26 11:48:47,23.207916259765625,22.032055244154908,23.194950575371045,24.915260602351015,25.119449764941347,24.237060561058385,24.0837003620976,23.17703525046171,,,,
2023-07-26 11:48:48,23.20804786682129,22.05452222681982,23.206097136650865,24.919087219538117,25.12753996795369,24.237194295284297,24.087779457312138,23.17716907018637,,,,
2023-07-26 11:48:49,23.208372116088867,22.073460172101175,23.206418763568447,24.91941280758707,25.147760325113396,24.241202501083777,24.084188301915553,23.170116770696755,,,,
2023-07-26 11:48:50,23.210203170776367,22.09764440095054,23.208245756709754,24.926793122567293,25.165635203248513,24.241195814372478,24.08811938191335,23.17932930288446,,,,
2023-07-26 11:48:51,23.215883255004883,22.122000354418347,23.213915144801366,24.92695495897986,25.191639427216764,24.241355340199103,24.10404275685119,23.18133468704402,,,,
2023-07-26 11:48:52,23.20513153076172,22.13717772350476,23.21052759501853,24.927242242552467,25.207844555023,24.237956580371996,24.116163671910613,23.181621443596864,,,,
2023-07-26 11:48:53,23.20513153076172,22.159507712372935,23.21419870936184,24.923545860584948,25.223740660559862,24.23427124720365,24.116163671910613,23.181621443596864,,,,
2023-07-26 11:48:54,23.208982467651367,22.170849255150703,23.214369989968837,24.923720145952327,25.231876186838385,24.241813857545086,24.120287682087476,23.189168876067725,,,,
2023-07-26 11:48:55,23.208982467651367,22.189459187115926,23.21804110431215,24.920025679208628,25.24379826599103,24.234443191208392,24.112411230967506,23.18179349752857,,,,
2023-07-26 11:48:56,23.20545768737793,22.20450342138579,23.214524142515135,24.920180812337833,25.25588721716914,24.23828327398101,24.116514825252406,23.18932372460626,,,,
2023-07-26 11:48:57,23.201778411865234,22.21939136695797,23.214524142515135,24.920180812337833,25.271783322706,24.241970517638297,24.120453050812387,23.193011413875837,,,,
2023-07-26 11:48:58,23.20574188232422,22.23829072243743,23.214809610193463,24.916773629166737,25.280040397743807,24.234884514153904,24.128635740311825,23.18960856944875,,,,
2023-07-26 11:48:59,23.20582866668701,22.25698748145692,23.20938762742307,24.91870608999846,25.298014163005128,24.23312686432763,24.13069570381106,23.193383241539358,,,,
2023-07-26 11:49:00,23.206066131591797,22.29072461576609,23.22981569448429,24.920789853511756,25.320128826676125,24.242578053121726,24.144731629536768,23.197308938747796,,,,
2023-07-26 11:49:01,23.206180572509766,22.29456237156483,23.222587652869002,24.924601148908316,25.336148541120735,24.242692682458223,24.148794392037736,23.204799019908087,,,,
2023-07-26 11:49:02,23.20250129699707,22.3168942899231,23.222587652869002,24.92829561565202,25.344094533740705,24.242692682458223,24.156668801568507,23.201111330638508,,,,
2023-07-26 11:49:03,23.206335067749023,22.324494551406875,23.2227418054153,24.924754366813705,25.352211518683063,24.231791432557454,24.156836211882617,23.201266179177043,,,,
2023-07-26 11:49:04,23.198976516723633,22.343106412862195,23.208057348042054,24.92106181529382,25.36015751130303,24.239162098894145,24.14895976076265,23.19389080063789,,,,
2023-07-26 11:49:05,23.20648765563965,22.35814678815187,23.215551826157117,24.913824184487993,25.368270375948462,24.239314938009475,24.156999539018333,23.1977295150253,,,,
2023-07-26 11:49:06,23.19192123413086,22.373187163441543,23.223044401154326,24.921366335880784,25.38830531974654,24.23946586663586,24.16109905012484,23.20157014112306,,,,
2023-07-26 11:49:07,23.195755004882812,22.380789354415416,23.219527439357314,24.910436153555068,25.388472191772003,24.232249949903437,24.16914086996972,23.20541267893117,,,,
2023-07-26 11:49:08,23.195905685424805,22.408856682080746,23.22518636030072,24.917978304947862,25.40850507542162,24.230560122434593,24.15945659161628,23.200032170144638,,,,
2023-07-26 11:49:09,23.196210861206055,22.429636325657675,23.219982284524786,24.91089580727124,25.42075677832827,24.22902122359213,24.177505260907644,23.202181888435796,,,,
2023-07-26 11:49:10,23.203569412231445,22.455688300918894,23.216311170181473,24.914590274014937,25.4287048310967,24.236391889928825,24.169628809787675,23.209557266974947,,,,
2023-07-26 11:49:11,23.19636344909668,22.463286632912574,23.22747676263985,24.925824976927615,25.440791722126345,24.236544729044155,24.17766858804336,23.213395981362353,,,,
2023-07-26 11:49:12,23.200042724609375,22.485618551270843,23.220134533953228,24.91843795866403,25.44476574851056,24.243915395380846,24.185545039163326,23.22077327161186,,,,
2023-07-26 11:49:13,23.19666862487793,22.511983103927435,23.220440935927968,24.918744394474807,25.449071458797242,24.244222984100446,24.181933467874778,23.21739145599865,,,,
2023-07-26 11:49:14,23.20402717590332,22.54176092456189,23.227781261496734,24.92243886121851,25.449071458797242,24.240535740443157,24.185871693434763,23.22845452380738,,,,
2023-07-26 11:49:15,23.204198837280273,22.5642645675386,23.231625559564897,24.922611231362072,25.44925687215887,24.240709594936842,24.189995703611626,23.221253110910286,,,,
2023-07-26 11:49:16,23.196840286254883,22.59032040178001,23.231625559564897,24.930000164849474,25.461176891163053,24.240709594936842,24.189995703611626,23.22493888846951,,,,
2023-07-26 11:49:17,23.195287704467773,22.629690682421213,23.231911027243225,24.91735873004294,25.463474986773,24.23915350169391,24.200147505891053,23.227071401367496,,,,
2023-07-26 11:49:18,23.197450637817383,22.654211607292137,23.232234557278666,24.91952963623993,25.47376027797217,24.241320951398155,24.202461647245247,23.229240236762173,,,,
2023-07-26 11:49:19,23.20113182067871,22.680265512043448,23.232234557278666,24.923226018207448,25.485682357124812,24.237635618229806,24.19852546327446,23.229240236762173,,,,
2023-07-26 11:49:20,23.20494270324707,22.706454481101407,23.228694758067384,24.919663701907144,25.481850480984512,24.237767441966778,24.21048100960897,23.229372144776484,,,,
2023-07-26 11:49:21,23.201416015625,22.721496785881175,23.228847007495826,24.916122453068834,25.497911398398376,24.237922191571048,24.198829660064735,23.22583930404544,,,,
2023-07-26 11:49:22,23.190378189086914,22.743828704239444,23.228847007495826,24.916122453068834,25.497911398398376,24.241605614250453,24.2067061111847,23.22583930404544,,,,
2023-07-26 11:49:23,23.190532684326172,22.751427036233125,23.225330045698815,24.90888673748682,25.502050236659592,24.23438969751803,24.210807663880402,23.229679930143202,,,,
2023-07-26 11:49:24,23.187023162841797,22.77393453819003,23.2218302119625,24.916448041117786,25.522107842090758,24.234561641522774,24.2070552229373,23.233539673344485,,,,
2023-07-26 11:49:25,23.190837860107422,22.800123507247985,23.23297677324232,24.916584022008816,25.530200105251566,24.23838261940597,24.219012810861003,23.244736560877875,,,,
2023-07-26 11:49:26,23.192752838134766,22.818809654071956,23.23488750356927,24.920354140093306,25.542205620416944,24.23661446189052,24.22500079197424,23.2392814953876,,,,
2023-07-26 11:49:27,23.194820404052734,22.84881804877275,23.233281272099205,24.92058300933948,25.566295966463503,24.235001053979342,24.223275649103226,23.241354745264665,,,,
2023-07-26 11:49:28,23.198671340942383,22.871321691749465,23.237121763931658,24.91706091273934,25.570455406209348,24.235172997984083,24.22739761769089,23.245212576755595,,,,
2023-07-26 11:49:29,23.202350616455078,22.878765664535553,23.237121763931658,24.924449846226743,25.58635151174621,24.238858331152432,24.22739761769089,23.25258795529475,,,,
2023-07-26 11:49:30,23.20616340637207,22.90495463359351,23.237254982181543,24.91719306318274,25.590467688374336,24.235304821721055,24.23541698005461,23.25272177501941,,,,
2023-07-26 11:49:31,23.198957443237305,22.919998867863374,23.248422477757774,24.913653729568246,25.606530665936663,24.24283023766202,24.227705897659558,23.252876623557945,,,,
2023-07-26 11:49:32,23.195430755615234,22.93876315903619,23.255915052754982,24.92858481444844,25.62656560973474,24.2503518326251,24.23968185988603,23.264090716484507,,,,
2023-07-26 11:49:33,23.19924545288086,22.94634219612892,23.245036831092794,24.92133186185207,25.63068384651133,24.243114900514318,24.235886545569798,23.26053684693959,,,,
2023-07-26 11:49:34,23.202922821044922,22.96495019860405,23.252379059779415,24.92133186185207,25.646579952048192,24.239431477834913,24.235886545569798,23.256851069380367,,,,
2023-07-26 11:49:35,23.20316219329834,22.98380228157618,23.2507813923397,24.925263816349126,25.658759549758653,24.24888362187348,24.244018195339322,23.26446445585838,,,,
2023-07-26 11:49:36,23.19972038269043,23.002654364548317,23.252854839243295,24.918114285838893,25.670939147469113,24.23990910007031,24.24427339398888,23.261016686238015,,,,
2023-07-26 11:49:37,23.19247817993164,23.010214106740097,23.249297911971315,24.914534732524235,25.679010809145296,24.236338396238462,24.236519438220704,23.25744369958958,,,,
2023-07-26 11:49:38,23.196155548095703,23.02138006591923,23.245626797628006,24.914534732524235,25.682986895677974,24.232653063070114,24.236519438220704,23.250068321050424,,,,
2023-07-26 11:49:39,23.196308135986328,23.032700384305958,23.245777143938593,24.925771350660728,25.699045752943373,24.247545324369888,24.244559216476386,23.268657792516137,,,,
2023-07-26 11:49:40,23.19647979736328,23.044039997593632,23.24594842454559,24.91855478731689,25.70717921907343,24.232977846190188,24.248681185064054,23.261454467908692,,,,
2023-07-26 11:49:41,23.192934036254883,23.059063007472453,23.246083545913333,24.91869076820792,25.7152735423827,24.2331115804161,24.248824096307807,23.268963666172507,,,,
2023-07-26 11:49:42,23.185577392578125,23.070228966651587,23.24241243157002,24.9149943862404,25.723219535002666,24.236796913584445,24.252764363456986,23.26527788861328,,,,
2023-07-26 11:49:43,23.189409255981445,23.08155121452841,23.249906909685084,24.91145313740209,25.743256538949208,24.236949752699772,24.260804141712672,23.269118514711042,,,,
2023-07-26 11:49:44,23.195165634155273,23.100402332755493,23.253814962201407,24.926470407354067,25.757422119777544,24.240872941741348,24.25908920678764,23.271200367284692,,,,
2023-07-26 11:49:45,23.186187744140625,23.11179018329554,23.254034772313723,24.91560725786196,25.77156915926972,24.24477893638245,24.265232348679806,23.280640393004322,,,,
2023-07-26 11:49:46,23.2010555267334,23.13055254497826,23.25785623296762,24.91206600902365,25.77967996376669,24.23018853233545,24.25751718310636,23.277103728852577,,,,
2023-07-26 11:49:47,23.197528839111328,23.145596779248127,23.261681499857225,24.92330262716014,25.79574088118055,24.24139928144476,24.26161873580206,23.28094626666069,,,,
2023-07-26 11:49:48,23.186491012573242,23.145596779248127,23.254339271170604,24.915915608896558,25.791768914944797,24.24139928144476,24.265556961362044,23.277258577391112,,,,
2023-07-26 11:49:49,23.19770050048828,23.156934463045705,23.261852780464224,24.9160860638163,25.799900320926394,24.23051331545552,24.26967892994971,23.27374103034289,,,,
2023-07-26 11:49:50,23.197853088378906,23.168256710922527,23.26200312677481,24.919933748465393,25.81993526472447,24.238036820907542,24.269844298674624,23.273893967171073,,,,
2023-07-26 11:49:51,23.18695068359375,23.179557734408302,23.262138248142552,24.91637334738891,25.82802752788528,24.238172465622398,24.26998516832918,23.277715476165312,,,,
2023-07-26 11:49:52,23.198139190673828,23.190876123304935,23.26595970879645,24.916526565294298,25.82819233976228,24.238323394248784,24.26227204434493,23.288931480802223,,,,
2023-07-26 11:49:53,23.190866470336914,23.200268881086863,23.2568685148006,24.909222859266766,25.836234129285756,24.232881366498635,24.266303162213354,23.283485973863712,,,,
2023-07-26 11:49:54,23.191104888916016,23.20609401168334,23.266285141949744,24.916854068567066,25.856362809838878,24.242335421026144,24.270497607217493,23.289258383272468,,,,
2023-07-26 11:49:55,23.19491958618164,23.224839007955204,23.26274724585632,24.913291752266765,25.856507020231255,24.235098488915362,24.26670229290126,23.2857026020172,,,,
2023-07-26 11:49:56,23.19491958618164,23.23600496713434,23.26274724585632,24.91698813423428,25.86048104661547,24.238783822083708,24.282455195141196,23.29307798055635,,,,
2023-07-26 11:49:57,23.195070266723633,23.243603299128022,23.26656870651022,24.924528370403255,25.868591851112438,24.238934750710097,24.278678255127733,23.289543228114958,,,,
2023-07-26 11:49:58,23.187885284423828,23.254942912415697,23.274084118921692,24.92100627380312,25.87672737739096,24.239108605203782,24.278861998155417,23.29709257229617,,,,
2023-07-26 11:49:59,23.19539451599121,23.262541244409377,23.266892236545658,24.913770558221106,25.89278623465636,24.239259533830168,24.290840001971084,23.30093128668358,,,,
2023-07-26 11:50:00,23.195528030395508,23.270118352012013,23.274369586600024,24.91021015714462,25.90088055796563,24.23939517854502,24.28704672924405,23.297377417138662,,,,
2023-07-26 11:50:01,23.192001342773438,23.281440599888832,23.278192950371775,24.917752308537413,25.90104536984263,24.235862684492,24.287208014790572,23.297532265677198,,,,
2023-07-26 11:50:02,23.190248489379883,23.290832392925715,23.269100804816997,24.917839451221102,25.899151063331338,24.230420656741856,24.285331794319017,23.297617336787876,,,,
2023-07-26 11:50:03,23.18864631652832,23.296656558777144,23.27484346294605,24.90699449635526,25.913317674233905,24.23987089029148,24.283618900983182,23.29416765545716,,,,
2023-07-26 11:50:04,23.192459106445312,23.30795758226292,23.27497858431379,24.91451749550988,25.925383963778927,24.240006535006334,24.291636221757706,23.297989164451398,,,,
2023-07-26 11:50:05,23.192459106445312,23.326567514228145,23.2786496986571,24.91821196225358,25.929357990163144,24.236319291349044,24.28770003778692,23.305366454700902,,,,
2023-07-26 11:50:06,23.188932418823242,23.319277900649645,23.271459719398923,24.907281779927867,25.92554877565593,24.22910337461662,24.27998691380267,23.301829790549156,,,,
2023-07-26 11:50:07,23.181745529174805,23.326895527544277,23.27530211434923,24.914843083558832,25.92970821540177,24.229273408132425,24.280168615241156,23.298314155211287,,,,
2023-07-26 11:50:08,23.185579299926758,23.338215845931,23.27912547812098,24.91869268343174,25.937821080047204,24.2331115804161,24.29214866064602,23.298469003749823,,,,
2023-07-26 11:50:09,23.18925666809082,23.345659818717092,23.26811213509105,24.903912901233117,25.937821080047204,24.22942815773669,24.296084844616807,23.302154781309046,,,,
2023-07-26 11:50:10,23.185710906982422,23.353240785299917,23.26457423899763,24.907741433644034,25.949887369592226,24.229561891962604,24.284415120769804,23.298602823474482,,,,
2023-07-26 11:50:11,23.182231903076172,23.3627464182524,23.273951852230734,24.911636998888557,25.950104715255023,24.22976249330147,24.286597579620828,23.30433508696584,,,,
2023-07-26 11:50:12,23.189659118652344,23.375840902781377,23.279525132870642,24.91170211649835,25.970045922298056,24.229829360414428,24.28470094325731,23.306243929752604,,,,
2023-07-26 11:50:13,23.189830780029297,23.383458529676005,23.27969641347764,24.915570868609432,25.966257309275466,24.237371970755866,24.296697321375746,23.306417895394663,,,,
2023-07-26 11:50:14,23.178943634033203,23.383612888883597,23.276175645444916,24.90833515302742,25.96642212115247,24.233837566213907,24.29292242295148,23.310256609782073,,,,
2023-07-26 11:50:15,23.19381332397461,23.402377180056412,23.28367012355998,24.91587730442021,25.974534985797902,24.233990405329234,24.297023975647182,23.31409723587983,,,,
2023-07-26 11:50:16,23.18645477294922,23.402377180056412,23.280000912334526,24.908488370932808,25.978509012182116,24.23030698264983,24.30096424279636,23.31409723587983,,,,
2023-07-26 11:50:17,23.183080673217773,23.406409814354735,23.28397652553472,24.919880122198506,25.99076277523723,24.23798332721718,24.29341444594783,23.31809271051613,,,,
2023-07-26 11:50:18,23.186912536621094,23.417728203251365,23.287797986188618,24.908948024648975,25.994899553349985,24.23444892267522,24.3053904081743,23.31824373563396,,,,
2023-07-26 11:50:19,23.186912536621094,23.4288941624305,23.287797986188618,24.92372589162378,25.994899553349985,24.238136166332506,24.309328633734285,23.314556046364384,,,,
2023-07-26 11:50:20,23.18897247314453,23.43469903338098,23.28801874785986,24.912862742131672,25.9931504873053,24.236513205976618,24.303657098946502,23.32030838281444,,,,
2023-07-26 11:50:21,23.183673858642578,23.4442278202146,23.29191062387441,24.909390441350787,26.007297526797473,24.227519579284035,24.305862015278684,23.318685340725338,,,,
2023-07-26 11:50:22,23.1838436126709,23.45184544710923,23.28473777267693,24.913255363014233,26.003506853626423,24.23506027913653,24.30604371671717,23.322545083926624,,,,
2023-07-26 11:50:23,23.194881439208984,23.45184544710923,23.295751115706864,24.916949829757936,26.011454906394853,24.23874752279382,24.31785839339712,23.333606240025,,,,
2023-07-26 11:50:24,23.18767547607422,23.47060780879195,23.29590146201745,24.917103047663325,26.01559374465607,24.238898451420205,24.306207043852886,23.32638379831403,,,,
2023-07-26 11:50:25,23.191509246826172,23.470764097489635,23.296057517681604,24.917256265568714,26.015760616681536,24.24642386736117,24.3063724125778,23.32285095758299,,,,
2023-07-26 11:50:26,23.187963485717773,23.47834120509227,23.299859947156946,24.92108479797963,26.027824846078094,24.2354996915931,24.31045150779234,23.326672466577225,,,,
2023-07-26 11:50:27,23.188133239746094,23.482236845593857,23.296358210302778,24.902784834404688,26.016086120138613,24.231986302429497,24.298820574140073,23.323154919529003,,,,
2023-07-26 11:50:28,23.184608459472656,23.4786711478985,23.296512362849075,24.914023367764997,26.01625505231254,24.224770385697074,24.306862393984954,23.323309768067542,,,,
2023-07-26 11:50:29,23.181071281433105,23.493703805227796,23.289312868001616,24.90123446072453,26.022370603023553,24.22859900553604,24.30898462595468,23.32529699097875,,,,
2023-07-26 11:50:30,23.181385040283203,23.505188130272586,23.296967208016543,24.91078663951365,26.02866950694773,24.22891232572246,24.311288559362893,23.327454356111314,,,,
