,t,x,V,x_run,T_run,T_cal,baseline,Tin,Tout,t_start
0,1690387764.2149177,1.0567138671875,0.0010783750000000218,1.2141135368334488,-0.0007627807438412726,,-0.0018283749999999947,120.0361557006836,46.737745959251164,1690387786.0
1,1690387764.2172625,1.0567138671875,0.00045343082699031076,1.2336459909494601,-0.0014952695472899113,,-0.0018284308269903259,,,
2,1690387764.220287,1.0567138671875,-0.0002965133460193308,1.2493971236252608,-0.0026084176982781202,,-0.0018284866539806572,,,
3,1690387764.2244608,1.0567138671875,-0.001046457519029028,1.2688457428017803,-0.0038521117546228647,,-0.0018285424809709884,,,
4,1690387764.2277038,1.0567138671875,-0.0017964016920386698,1.2843571495852835,-0.005148031168950779,,-0.0018285983079613195,,,
5,1690387764.2317657,1.0567138671875,-0.001296345865048338,1.3066391004983835,-0.0068616718290036485,,-0.0018286541349516509,,,
6,1690387764.2358308,1.0567138671875,-0.0014212900380579931,1.323027219116574,-0.00904524743302995,,-0.001828709961941982,,,
7,1690387764.2395244,1.0584724359386364,-0.0019212342110676624,1.3385580322818347,-0.011437689489786011,,-0.0018287657889323131,,,
8,1690387764.243006,1.06478211148479,-0.0007961783840773442,1.3580157838732987,-0.0139108358420541,,-0.0018288216159226443,,,
9,1690387764.2470734,1.0721534094932386,0.0005788774429130023,1.3797000288297154,-0.016110542156020417,,-0.0018288774429129756,,,
10,1690387764.2503116,1.0780219305688983,0.0009539332699032921,1.3966947465718007,-0.01875580897819391,,-0.0018289332699033068,,,
11,1690387764.2547648,1.086092335270059,-0.00017101090310636387,1.412897988209223,-0.021601406809031044,,-0.001828989096893638,,,
12,1690387764.258173,1.0922689299377482,-0.000420955076116005,1.4331597764886026,-0.024396935866768443,,-0.0018290449238839693,,,
13,1690387764.2622478,1.0996536224501983,-0.0006708992491257018,1.45973314038156,-0.027317675998640194,,-0.0018291007508743004,,,
14,1690387764.2654936,1.1055359701106333,-0.0009208434221353431,1.4688845084548772,-0.030288507270117393,,-0.0018291565778646315,,,
15,1690387764.270007,1.1152141931591932,-0.0002957875951450251,1.4892069964054415,-0.033459669550257885,,-0.001829212404854963,,,
16,1690387764.2734947,1.1269494004284972,0.0007042682318453069,1.5094794963915008,-0.03688124279541436,,-0.001829268231845294,,,
17,1690387764.2767427,1.1378776066373788,0.0013293240588356247,1.5256898791667093,-0.0407084574972745,,-0.0018293240588356252,,,
18,1690387764.2808027,1.1515380649454638,0.0019543798858259564,1.548599215020257,-0.04461405259566074,,-0.0018293798858259565,,,
19,1690387764.2861912,1.1696683144152527,0.004079435712816288,1.5648599132797527,-0.048408125310116144,,-0.0018294357128162877,,,
20,1690387764.2887986,1.1784410416486322,0.004204491539806619,1.585164642789046,-0.052452402330786,,-0.0018294915398066188,,,
21,1690387764.2920961,1.1895361029475415,0.00420454736679695,1.601339576615556,-0.05667182571801093,,-0.0018295473667969502,,,
22,1690387764.296154,1.2031893415642312,0.0039546031937872815,1.6241779304159598,-0.06109141478501363,,-0.0018296031937872813,,,
23,1690387764.2994008,1.2141135368334488,0.0032046590207776126,1.6417560656599255,-0.06581124678466672,,-0.0018296590207776125,,,
24,1690387764.30405,1.2336459909494601,0.003954714847767944,1.6579524405946822,-0.07048105133190624,,-0.0018297148477679436,,,
25,1690387764.3073397,1.2493971236252608,0.005329770674758275,1.6782559789312952,-0.07550398092442077,,-0.001829770674758275,,,
26,1690387764.3114016,1.2688457428017803,0.005954826501748606,1.700695048049776,-0.08070994290132032,,-0.001829826501748606,,,
27,1690387764.3146412,1.2843571495852835,0.006204882328738937,1.7178916092386263,-0.08582181527612791,,-0.0018298823287389372,,,
28,1690387764.319295,1.3066391004983835,0.008204938155729268,1.7340564242473393,-0.09108430693936084,,-0.0018299381557292686,,,
29,1690387764.3227177,1.323027219116574,0.010454993982719601,1.7542663016677074,-0.09649741789101592,,-0.0018299939827195997,,,
30,1690387764.3259614,1.3385580322818347,0.011455049809709931,1.7764126325055718,-0.10201094543850835,,-0.0018300498097099309,,,
31,1690387764.3300252,1.3580157838732987,0.012455105636700263,1.7935094621879417,-0.10744918015777934,,-0.0018301056367002622,,,
32,1690387764.3345127,1.3797000288297154,0.013205161463690593,1.8096647789579423,-0.11303803416547496,,-0.0018301614636905934,,,
33,1690387764.337917,1.3966947465718007,0.013205217290680924,1.8299173984525163,-0.11900341957823646,,-0.0018302172906809245,,,
34,1690387764.341163,1.412897988209223,0.014205273117671256,1.8460133512305643,-0.12461085570122818,,-0.0018302731176712559,,,
35,1690387764.3452218,1.4331597764886026,0.013955328944661588,1.868226570395162,-0.13042762250100073,,-0.001830328944661587,,,
36,1690387764.350545,1.45973314038156,0.01458038477165192,1.8842938486650764,-0.13671279016537707,,-0.0018303847716519181,,,
37,1690387764.3523781,1.4688845084548772,0.01483044059864225,1.9043669088252322,-0.1430728954772076,,-0.0018304405986422495,,,
38,1690387764.3564491,1.4892069964054415,0.01583049642563258,1.924468607283084,-0.14970774241783374,,-0.0018304964256325806,,,
39,1690387764.36051,1.5094794963915008,0.01708055225262291,1.9426730185185697,-0.156367576010582,,-0.0018305522526229118,,,
40,1690387764.3637574,1.5256898791667093,0.019205608079613246,1.9594526744436744,-0.16305239625545248,,-0.001830608079613243,,,
41,1690387764.3683443,1.548599215020257,0.019580663906603575,1.9795710785751826,-0.1699120561384504,,-0.0018306639066035743,,,
42,1690387764.371599,1.5648599132797527,0.018955719733593907,1.9996250465368743,-0.17652759909406898,,-0.0018307197335939054,,,
43,1690387764.375663,1.585164642789046,0.020205775560584234,2.0217160484814145,-0.18321887762751315,,-0.0018307755605842366,,,
44,1690387764.3789005,1.601339576615556,0.021080831387574567,2.0386282128705044,-0.19060134629387107,,-0.001830831387574568,,,
45,1690387764.3834717,1.6241779304159598,0.0220808872145649,2.054739199099539,-0.19818291041975714,,-0.001830887214564899,,,
46,1690387764.38699,1.6417560656599255,0.02358094304155523,2.0750776276379836,-0.20576448565992048,,-0.0018309430415552302,,,
47,1690387764.3902318,1.6579524405946822,0.023330998868545564,2.100860235422484,-0.21342072864383013,,-0.0018309988685455616,,,
48,1690387764.3942957,1.6782559789312952,0.02483105469553589,2.1137198035580207,-0.22112675382833435,,-0.0018310546955358927,,,
49,1690387764.3987901,1.700695048049776,0.024956110522526224,2.1338833860406083,-0.2289821033860444,,-0.0018311105225262238,,,
50,1690387764.4022434,1.7178916092386263,0.025456166349516557,2.149940481362016,-0.2372326695225905,,-0.0018311663495165552,,,
51,1690387764.4054894,1.7340564242473393,0.026206222176506887,2.1762718022777277,-0.246818817444141,,-0.0018312221765068863,,,
52,1690387764.4095478,1.7542663016677074,0.02695627800349722,2.1889131132913464,-0.2553931656189936,,-0.0018312780034972175,,,
53,1690387764.413995,1.7764126325055718,0.02745633383048755,2.208964848002604,-0.2638424106322371,,-0.0018313338304875486,,,
54,1690387764.4174283,1.7935094621879417,0.027081389657477882,2.2249433507874836,-0.2722165982187607,,-0.00183138965747788,,,
55,1690387764.4206724,1.8096647789579423,0.027831445484468212,2.2450034225231517,-0.28041563690877497,,-0.0018314454844682111,,,
56,1690387764.4247394,1.8299173984525163,0.029706501311458543,2.267858779443384,-0.28886491544884785,,-0.0018315013114585423,,,
57,1690387764.4279716,1.8460133512305643,0.029831557138448875,2.2838896863817024,-0.29741429663432034,,-0.0018315571384488736,,,
58,1690387764.4324186,1.868226570395162,0.030331612965439205,2.3039056909883424,-0.30606378046516686,,-0.0018316129654392047,,,
59,1690387764.435629,1.8842938486650764,0.03145666879242954,2.31987228373835,-0.31506557365792165,,-0.0018316687924295359,,,
60,1690387764.4396396,1.9043669088252322,0.03183172461941987,2.3458208347578267,-0.32420961791322256,,-0.0018317246194198672,,,
61,1690387764.443656,1.924468607283084,0.0332067804464102,2.3585385876035803,-0.3332635838584748,,-0.0018317804464101984,,,
62,1690387764.4472933,1.9426730185185697,0.03333183627340053,2.3785693757139095,-0.3424176976087905,,-0.0018318362734005295,,,
63,1690387764.450646,1.9594526744436744,0.033456892100390864,2.398572783096405,-0.3517470616325297,,-0.0018318921003908609,,,
64,1690387764.4546657,1.9795710785751826,0.034331947927381194,2.4206356973986,-0.36122664177354413,,-0.001831947927381192,,,
65,1690387764.4586725,1.9996250465368743,0.03383200375437152,2.4333903547036084,-0.37088147218796513,,-0.0018320037543715232,,,
66,1690387764.4630828,2.0217160484814145,0.036082059581361854,2.453412809548945,-0.38061141625135314,,-0.0018320595813618545,,,
67,1690387764.4664497,2.0386282128705044,0.03708211540835219,2.4734269311292887,-0.39004665613162076,,-0.0018321154083521857,,,
68,1690387764.4696572,2.054739199099539,0.038082171235342514,2.4950262015082023,-0.39892758419937163,,-0.0018321712353425168,,,
69,1690387764.4737062,2.0750776276379836,0.038082227062332843,2.5117724581150247,-0.408853166128569,,-0.001832227062332848,,,
70,1690387764.4788392,2.100860235422484,0.03845728288932318,2.5277855809210203,-0.4188037186679958,,-0.0018322828893231793,,,
71,1690387764.4813993,2.1137198035580207,0.03870733871631351,2.5478500440954264,-0.42852964718810355,,-0.0018323387163135104,,,
72,1690387764.4854136,2.1338833860406083,0.03945739454330384,2.5831109142455912,-0.43848022202212766,,-0.0018323945433038416,,,
